D:\IMG\center_2022_05_05_12_25_21_131.jpg,D:\IMG\left_2022_05_05_12_25_21_131.jpg,D:\IMG\right_2022_05_05_12_25_21_131.jpg,0,1,0,30.18951
D:\IMG\center_2022_05_05_12_25_21_197.jpg,D:\IMG\left_2022_05_05_12_25_21_197.jpg,D:\IMG\right_2022_05_05_12_25_21_197.jpg,-0.05,1,0,30.19059
D:\IMG\center_2022_05_05_12_25_21_264.jpg,D:\IMG\left_2022_05_05_12_25_21_264.jpg,D:\IMG\right_2022_05_05_12_25_21_264.jpg,-0.2,1,0,30.18141
D:\IMG\center_2022_05_05_12_25_21_335.jpg,D:\IMG\left_2022_05_05_12_25_21_335.jpg,D:\IMG\right_2022_05_05_12_25_21_335.jpg,-0.05,1,0,30.19011
D:\IMG\center_2022_05_05_12_25_21_403.jpg,D:\IMG\left_2022_05_05_12_25_21_403.jpg,D:\IMG\right_2022_05_05_12_25_21_403.jpg,-0.2,1,0,30.18199
D:\IMG\center_2022_05_05_12_25_21_470.jpg,D:\IMG\left_2022_05_05_12_25_21_470.jpg,D:\IMG\right_2022_05_05_12_25_21_470.jpg,0,1,0,30.1836
D:\IMG\center_2022_05_05_12_25_21_541.jpg,D:\IMG\left_2022_05_05_12_25_21_541.jpg,D:\IMG\right_2022_05_05_12_25_21_541.jpg,0,1,0,30.18941
D:\IMG\center_2022_05_05_12_25_21_611.jpg,D:\IMG\left_2022_05_05_12_25_21_611.jpg,D:\IMG\right_2022_05_05_12_25_21_611.jpg,0,1,0,30.19013
D:\IMG\center_2022_05_05_12_25_21_682.jpg,D:\IMG\left_2022_05_05_12_25_21_682.jpg,D:\IMG\right_2022_05_05_12_25_21_682.jpg,-0.05,1,0,30.19009
D:\IMG\center_2022_05_05_12_25_21_752.jpg,D:\IMG\left_2022_05_05_12_25_21_752.jpg,D:\IMG\right_2022_05_05_12_25_21_752.jpg,-0.25,1,0,30.17654
D:\IMG\center_2022_05_05_12_25_21_820.jpg,D:\IMG\left_2022_05_05_12_25_21_820.jpg,D:\IMG\right_2022_05_05_12_25_21_820.jpg,0,1,0,30.18983
D:\IMG\center_2022_05_05_12_25_21_891.jpg,D:\IMG\left_2022_05_05_12_25_21_891.jpg,D:\IMG\right_2022_05_05_12_25_21_891.jpg,0,1,0,30.19007
D:\IMG\center_2022_05_05_12_25_21_961.jpg,D:\IMG\left_2022_05_05_12_25_21_961.jpg,D:\IMG\right_2022_05_05_12_25_21_961.jpg,-0.1,1,0,30.18904
D:\IMG\center_2022_05_05_12_25_22_034.jpg,D:\IMG\left_2022_05_05_12_25_22_034.jpg,D:\IMG\right_2022_05_05_12_25_22_034.jpg,0,1,0,30.19046
D:\IMG\center_2022_05_05_12_25_22_106.jpg,D:\IMG\left_2022_05_05_12_25_22_106.jpg,D:\IMG\right_2022_05_05_12_25_22_106.jpg,0,1,0,30.19016
D:\IMG\center_2022_05_05_12_25_22_176.jpg,D:\IMG\left_2022_05_05_12_25_22_176.jpg,D:\IMG\right_2022_05_05_12_25_22_176.jpg,-0.05,1,0,30.18995
D:\IMG\center_2022_05_05_12_25_22_243.jpg,D:\IMG\left_2022_05_05_12_25_22_243.jpg,D:\IMG\right_2022_05_05_12_25_22_243.jpg,-0.2,1,0,30.18106
D:\IMG\center_2022_05_05_12_25_22_313.jpg,D:\IMG\left_2022_05_05_12_25_22_313.jpg,D:\IMG\right_2022_05_05_12_25_22_313.jpg,0,1,0,30.18936
D:\IMG\center_2022_05_05_12_25_22_383.jpg,D:\IMG\left_2022_05_05_12_25_22_383.jpg,D:\IMG\right_2022_05_05_12_25_22_383.jpg,0,1,0,30.19019
D:\IMG\center_2022_05_05_12_25_22_454.jpg,D:\IMG\left_2022_05_05_12_25_22_454.jpg,D:\IMG\right_2022_05_05_12_25_22_454.jpg,-0.15,1,0,30.18588
D:\IMG\center_2022_05_05_12_25_22_522.jpg,D:\IMG\left_2022_05_05_12_25_22_522.jpg,D:\IMG\right_2022_05_05_12_25_22_522.jpg,0,1,0,30.19066
D:\IMG\center_2022_05_05_12_25_22_590.jpg,D:\IMG\left_2022_05_05_12_25_22_590.jpg,D:\IMG\right_2022_05_05_12_25_22_590.jpg,0,1,0,30.19024
D:\IMG\center_2022_05_05_12_25_22_657.jpg,D:\IMG\left_2022_05_05_12_25_22_657.jpg,D:\IMG\right_2022_05_05_12_25_22_657.jpg,-0.15,1,0,30.18561
D:\IMG\center_2022_05_05_12_25_22_728.jpg,D:\IMG\left_2022_05_05_12_25_22_728.jpg,D:\IMG\right_2022_05_05_12_25_22_728.jpg,0,1,0,30.19061
D:\IMG\center_2022_05_05_12_25_22_796.jpg,D:\IMG\left_2022_05_05_12_25_22_796.jpg,D:\IMG\right_2022_05_05_12_25_22_796.jpg,0,1,0,30.18998
D:\IMG\center_2022_05_05_12_25_22_868.jpg,D:\IMG\left_2022_05_05_12_25_22_868.jpg,D:\IMG\right_2022_05_05_12_25_22_868.jpg,-0.15,1,0,30.18596
D:\IMG\center_2022_05_05_12_25_22_938.jpg,D:\IMG\left_2022_05_05_12_25_22_938.jpg,D:\IMG\right_2022_05_05_12_25_22_938.jpg,-0.3,1,0,30.17137
D:\IMG\center_2022_05_05_12_25_23_010.jpg,D:\IMG\left_2022_05_05_12_25_23_010.jpg,D:\IMG\right_2022_05_05_12_25_23_010.jpg,0,1,0,30.18825
D:\IMG\center_2022_05_05_12_25_23_082.jpg,D:\IMG\left_2022_05_05_12_25_23_082.jpg,D:\IMG\right_2022_05_05_12_25_23_082.jpg,0,1,0,30.18987
D:\IMG\center_2022_05_05_12_25_23_148.jpg,D:\IMG\left_2022_05_05_12_25_23_148.jpg,D:\IMG\right_2022_05_05_12_25_23_148.jpg,0,1,0,30.19041
D:\IMG\center_2022_05_05_12_25_23_216.jpg,D:\IMG\left_2022_05_05_12_25_23_216.jpg,D:\IMG\right_2022_05_05_12_25_23_216.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_23_284.jpg,D:\IMG\left_2022_05_05_12_25_23_284.jpg,D:\IMG\right_2022_05_05_12_25_23_284.jpg,0,1,0,30.19034
D:\IMG\center_2022_05_05_12_25_23_351.jpg,D:\IMG\left_2022_05_05_12_25_23_351.jpg,D:\IMG\right_2022_05_05_12_25_23_351.jpg,-0.2,1,0,30.18046
D:\IMG\center_2022_05_05_12_25_23_419.jpg,D:\IMG\left_2022_05_05_12_25_23_419.jpg,D:\IMG\right_2022_05_05_12_25_23_419.jpg,-0.35,1,0,30.16401
D:\IMG\center_2022_05_05_12_25_23_488.jpg,D:\IMG\left_2022_05_05_12_25_23_488.jpg,D:\IMG\right_2022_05_05_12_25_23_488.jpg,0,1,0,30.18956
D:\IMG\center_2022_05_05_12_25_23_558.jpg,D:\IMG\left_2022_05_05_12_25_23_558.jpg,D:\IMG\right_2022_05_05_12_25_23_558.jpg,0,1,0,30.19001
D:\IMG\center_2022_05_05_12_25_23_628.jpg,D:\IMG\left_2022_05_05_12_25_23_628.jpg,D:\IMG\right_2022_05_05_12_25_23_628.jpg,0,1,0,30.19022
D:\IMG\center_2022_05_05_12_25_23_699.jpg,D:\IMG\left_2022_05_05_12_25_23_699.jpg,D:\IMG\right_2022_05_05_12_25_23_699.jpg,-0.15,1,0,30.18554
D:\IMG\center_2022_05_05_12_25_23_769.jpg,D:\IMG\left_2022_05_05_12_25_23_769.jpg,D:\IMG\right_2022_05_05_12_25_23_769.jpg,0,1,0,30.18505
D:\IMG\center_2022_05_05_12_25_23_837.jpg,D:\IMG\left_2022_05_05_12_25_23_837.jpg,D:\IMG\right_2022_05_05_12_25_23_837.jpg,0,1,0,30.18986
D:\IMG\center_2022_05_05_12_25_23_904.jpg,D:\IMG\left_2022_05_05_12_25_23_904.jpg,D:\IMG\right_2022_05_05_12_25_23_904.jpg,0,1,0,30.18996
D:\IMG\center_2022_05_05_12_25_23_972.jpg,D:\IMG\left_2022_05_05_12_25_23_972.jpg,D:\IMG\right_2022_05_05_12_25_23_972.jpg,-0.2,1,0,30.182
D:\IMG\center_2022_05_05_12_25_24_042.jpg,D:\IMG\left_2022_05_05_12_25_24_042.jpg,D:\IMG\right_2022_05_05_12_25_24_042.jpg,-0.35,1,0,30.16549
D:\IMG\center_2022_05_05_12_25_24_115.jpg,D:\IMG\left_2022_05_05_12_25_24_115.jpg,D:\IMG\right_2022_05_05_12_25_24_115.jpg,0,1,0,30.18943
D:\IMG\center_2022_05_05_12_25_24_183.jpg,D:\IMG\left_2022_05_05_12_25_24_183.jpg,D:\IMG\right_2022_05_05_12_25_24_183.jpg,0,1,0,30.18999
D:\IMG\center_2022_05_05_12_25_24_255.jpg,D:\IMG\left_2022_05_05_12_25_24_255.jpg,D:\IMG\right_2022_05_05_12_25_24_255.jpg,0,1,0,30.19025
D:\IMG\center_2022_05_05_12_25_24_323.jpg,D:\IMG\left_2022_05_05_12_25_24_323.jpg,D:\IMG\right_2022_05_05_12_25_24_323.jpg,0,1,0,30.19028
D:\IMG\center_2022_05_05_12_25_24_395.jpg,D:\IMG\left_2022_05_05_12_25_24_395.jpg,D:\IMG\right_2022_05_05_12_25_24_395.jpg,0,1,0,30.19044
D:\IMG\center_2022_05_05_12_25_24_465.jpg,D:\IMG\left_2022_05_05_12_25_24_465.jpg,D:\IMG\right_2022_05_05_12_25_24_465.jpg,0,1,0,30.19027
D:\IMG\center_2022_05_05_12_25_24_538.jpg,D:\IMG\left_2022_05_05_12_25_24_538.jpg,D:\IMG\right_2022_05_05_12_25_24_538.jpg,-0.05,1,0,30.18977
D:\IMG\center_2022_05_05_12_25_24_611.jpg,D:\IMG\left_2022_05_05_12_25_24_611.jpg,D:\IMG\right_2022_05_05_12_25_24_611.jpg,-0.25,1,0,30.17505
D:\IMG\center_2022_05_05_12_25_24_681.jpg,D:\IMG\left_2022_05_05_12_25_24_681.jpg,D:\IMG\right_2022_05_05_12_25_24_681.jpg,0,1,0,30.19075
D:\IMG\center_2022_05_05_12_25_24_752.jpg,D:\IMG\left_2022_05_05_12_25_24_752.jpg,D:\IMG\right_2022_05_05_12_25_24_752.jpg,0,1,0,30.19008
D:\IMG\center_2022_05_05_12_25_24_818.jpg,D:\IMG\left_2022_05_05_12_25_24_818.jpg,D:\IMG\right_2022_05_05_12_25_24_818.jpg,-0.15,1,0,30.18628
D:\IMG\center_2022_05_05_12_25_24_891.jpg,D:\IMG\left_2022_05_05_12_25_24_891.jpg,D:\IMG\right_2022_05_05_12_25_24_891.jpg,0,1,0,30.19035
D:\IMG\center_2022_05_05_12_25_24_963.jpg,D:\IMG\left_2022_05_05_12_25_24_963.jpg,D:\IMG\right_2022_05_05_12_25_24_963.jpg,0,1,0,30.18994
D:\IMG\center_2022_05_05_12_25_25_035.jpg,D:\IMG\left_2022_05_05_12_25_25_035.jpg,D:\IMG\right_2022_05_05_12_25_25_035.jpg,-0.1,1,0,30.18887
D:\IMG\center_2022_05_05_12_25_25_106.jpg,D:\IMG\left_2022_05_05_12_25_25_106.jpg,D:\IMG\right_2022_05_05_12_25_25_106.jpg,-0.25,1,0,30.17663
D:\IMG\center_2022_05_05_12_25_25_177.jpg,D:\IMG\left_2022_05_05_12_25_25_177.jpg,D:\IMG\right_2022_05_05_12_25_25_177.jpg,0,1,0,30.18907
D:\IMG\center_2022_05_05_12_25_25_247.jpg,D:\IMG\left_2022_05_05_12_25_25_247.jpg,D:\IMG\right_2022_05_05_12_25_25_247.jpg,0,1,0,30.19007
D:\IMG\center_2022_05_05_12_25_25_319.jpg,D:\IMG\left_2022_05_05_12_25_25_319.jpg,D:\IMG\right_2022_05_05_12_25_25_319.jpg,-0.15,1,0,30.18614
D:\IMG\center_2022_05_05_12_25_25_390.jpg,D:\IMG\left_2022_05_05_12_25_25_390.jpg,D:\IMG\right_2022_05_05_12_25_25_390.jpg,-0.35,1,0,30.16578
D:\IMG\center_2022_05_05_12_25_25_458.jpg,D:\IMG\left_2022_05_05_12_25_25_458.jpg,D:\IMG\right_2022_05_05_12_25_25_458.jpg,0,1,0,30.18831
D:\IMG\center_2022_05_05_12_25_25_530.jpg,D:\IMG\left_2022_05_05_12_25_25_530.jpg,D:\IMG\right_2022_05_05_12_25_25_530.jpg,0,1,0,30.19004
D:\IMG\center_2022_05_05_12_25_25_602.jpg,D:\IMG\left_2022_05_05_12_25_25_602.jpg,D:\IMG\right_2022_05_05_12_25_25_602.jpg,0,1,0,30.19018
D:\IMG\center_2022_05_05_12_25_25_674.jpg,D:\IMG\left_2022_05_05_12_25_25_674.jpg,D:\IMG\right_2022_05_05_12_25_25_674.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_25_744.jpg,D:\IMG\left_2022_05_05_12_25_25_744.jpg,D:\IMG\right_2022_05_05_12_25_25_744.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_25_815.jpg,D:\IMG\left_2022_05_05_12_25_25_815.jpg,D:\IMG\right_2022_05_05_12_25_25_815.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_25_883.jpg,D:\IMG\left_2022_05_05_12_25_25_883.jpg,D:\IMG\right_2022_05_05_12_25_25_883.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_25_951.jpg,D:\IMG\left_2022_05_05_12_25_25_951.jpg,D:\IMG\right_2022_05_05_12_25_25_951.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_26_018.jpg,D:\IMG\left_2022_05_05_12_25_26_018.jpg,D:\IMG\right_2022_05_05_12_25_26_018.jpg,0,1,0,30.19009
D:\IMG\center_2022_05_05_12_25_26_085.jpg,D:\IMG\left_2022_05_05_12_25_26_085.jpg,D:\IMG\right_2022_05_05_12_25_26_085.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_26_152.jpg,D:\IMG\left_2022_05_05_12_25_26_152.jpg,D:\IMG\right_2022_05_05_12_25_26_152.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_26_220.jpg,D:\IMG\left_2022_05_05_12_25_26_220.jpg,D:\IMG\right_2022_05_05_12_25_26_220.jpg,0,1,0,30.19015
D:\IMG\center_2022_05_05_12_25_26_291.jpg,D:\IMG\left_2022_05_05_12_25_26_291.jpg,D:\IMG\right_2022_05_05_12_25_26_291.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_26_361.jpg,D:\IMG\left_2022_05_05_12_25_26_361.jpg,D:\IMG\right_2022_05_05_12_25_26_361.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_26_433.jpg,D:\IMG\left_2022_05_05_12_25_26_433.jpg,D:\IMG\right_2022_05_05_12_25_26_433.jpg,0,1,0,30.19027
D:\IMG\center_2022_05_05_12_25_26_503.jpg,D:\IMG\left_2022_05_05_12_25_26_503.jpg,D:\IMG\right_2022_05_05_12_25_26_503.jpg,0,1,0,30.19028
D:\IMG\center_2022_05_05_12_25_26_575.jpg,D:\IMG\left_2022_05_05_12_25_26_575.jpg,D:\IMG\right_2022_05_05_12_25_26_575.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_26_646.jpg,D:\IMG\left_2022_05_05_12_25_26_646.jpg,D:\IMG\right_2022_05_05_12_25_26_646.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_26_714.jpg,D:\IMG\left_2022_05_05_12_25_26_714.jpg,D:\IMG\right_2022_05_05_12_25_26_714.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_26_787.jpg,D:\IMG\left_2022_05_05_12_25_26_787.jpg,D:\IMG\right_2022_05_05_12_25_26_787.jpg,0,1,0,30.19034
D:\IMG\center_2022_05_05_12_25_26_855.jpg,D:\IMG\left_2022_05_05_12_25_26_855.jpg,D:\IMG\right_2022_05_05_12_25_26_855.jpg,0,1,0,30.19035
D:\IMG\center_2022_05_05_12_25_26_925.jpg,D:\IMG\left_2022_05_05_12_25_26_925.jpg,D:\IMG\right_2022_05_05_12_25_26_925.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_26_994.jpg,D:\IMG\left_2022_05_05_12_25_26_994.jpg,D:\IMG\right_2022_05_05_12_25_26_994.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_27_064.jpg,D:\IMG\left_2022_05_05_12_25_27_064.jpg,D:\IMG\right_2022_05_05_12_25_27_064.jpg,0,1,0,30.19009
D:\IMG\center_2022_05_05_12_25_27_137.jpg,D:\IMG\left_2022_05_05_12_25_27_137.jpg,D:\IMG\right_2022_05_05_12_25_27_137.jpg,0,1,0,30.19028
D:\IMG\center_2022_05_05_12_25_27_205.jpg,D:\IMG\left_2022_05_05_12_25_27_205.jpg,D:\IMG\right_2022_05_05_12_25_27_205.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_27_271.jpg,D:\IMG\left_2022_05_05_12_25_27_271.jpg,D:\IMG\right_2022_05_05_12_25_27_271.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_27_338.jpg,D:\IMG\left_2022_05_05_12_25_27_338.jpg,D:\IMG\right_2022_05_05_12_25_27_338.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_27_410.jpg,D:\IMG\left_2022_05_05_12_25_27_410.jpg,D:\IMG\right_2022_05_05_12_25_27_410.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_27_483.jpg,D:\IMG\left_2022_05_05_12_25_27_483.jpg,D:\IMG\right_2022_05_05_12_25_27_483.jpg,-0.05,1,0,30.18974
D:\IMG\center_2022_05_05_12_25_27_553.jpg,D:\IMG\left_2022_05_05_12_25_27_553.jpg,D:\IMG\right_2022_05_05_12_25_27_553.jpg,-0.25,1,0,30.17476
D:\IMG\center_2022_05_05_12_25_27_619.jpg,D:\IMG\left_2022_05_05_12_25_27_619.jpg,D:\IMG\right_2022_05_05_12_25_27_619.jpg,-0.4,1,0,30.15752
D:\IMG\center_2022_05_05_12_25_27_693.jpg,D:\IMG\left_2022_05_05_12_25_27_693.jpg,D:\IMG\right_2022_05_05_12_25_27_693.jpg,0,1,0,30.18889
D:\IMG\center_2022_05_05_12_25_27_763.jpg,D:\IMG\left_2022_05_05_12_25_27_763.jpg,D:\IMG\right_2022_05_05_12_25_27_763.jpg,0,1,0,30.1898
D:\IMG\center_2022_05_05_12_25_27_833.jpg,D:\IMG\left_2022_05_05_12_25_27_833.jpg,D:\IMG\right_2022_05_05_12_25_27_833.jpg,0,1,0,30.19021
D:\IMG\center_2022_05_05_12_25_27_902.jpg,D:\IMG\left_2022_05_05_12_25_27_902.jpg,D:\IMG\right_2022_05_05_12_25_27_902.jpg,0,1,0,30.19022
D:\IMG\center_2022_05_05_12_25_27_970.jpg,D:\IMG\left_2022_05_05_12_25_27_970.jpg,D:\IMG\right_2022_05_05_12_25_27_970.jpg,0,1,0,30.19035
D:\IMG\center_2022_05_05_12_25_28_043.jpg,D:\IMG\left_2022_05_05_12_25_28_043.jpg,D:\IMG\right_2022_05_05_12_25_28_043.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_28_111.jpg,D:\IMG\left_2022_05_05_12_25_28_111.jpg,D:\IMG\right_2022_05_05_12_25_28_111.jpg,0,1,0,30.19033
D:\IMG\center_2022_05_05_12_25_28_183.jpg,D:\IMG\left_2022_05_05_12_25_28_183.jpg,D:\IMG\right_2022_05_05_12_25_28_183.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_28_250.jpg,D:\IMG\left_2022_05_05_12_25_28_250.jpg,D:\IMG\right_2022_05_05_12_25_28_250.jpg,0,1,0,30.19028
D:\IMG\center_2022_05_05_12_25_28_322.jpg,D:\IMG\left_2022_05_05_12_25_28_322.jpg,D:\IMG\right_2022_05_05_12_25_28_322.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_28_392.jpg,D:\IMG\left_2022_05_05_12_25_28_392.jpg,D:\IMG\right_2022_05_05_12_25_28_392.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_28_461.jpg,D:\IMG\left_2022_05_05_12_25_28_461.jpg,D:\IMG\right_2022_05_05_12_25_28_461.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_28_532.jpg,D:\IMG\left_2022_05_05_12_25_28_532.jpg,D:\IMG\right_2022_05_05_12_25_28_532.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_28_602.jpg,D:\IMG\left_2022_05_05_12_25_28_602.jpg,D:\IMG\right_2022_05_05_12_25_28_602.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_28_672.jpg,D:\IMG\left_2022_05_05_12_25_28_672.jpg,D:\IMG\right_2022_05_05_12_25_28_672.jpg,0,1,0,30.19028
D:\IMG\center_2022_05_05_12_25_28_741.jpg,D:\IMG\left_2022_05_05_12_25_28_741.jpg,D:\IMG\right_2022_05_05_12_25_28_741.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_28_808.jpg,D:\IMG\left_2022_05_05_12_25_28_808.jpg,D:\IMG\right_2022_05_05_12_25_28_808.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_28_877.jpg,D:\IMG\left_2022_05_05_12_25_28_877.jpg,D:\IMG\right_2022_05_05_12_25_28_877.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_28_944.jpg,D:\IMG\left_2022_05_05_12_25_28_944.jpg,D:\IMG\right_2022_05_05_12_25_28_944.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_29_015.jpg,D:\IMG\left_2022_05_05_12_25_29_015.jpg,D:\IMG\right_2022_05_05_12_25_29_015.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_29_082.jpg,D:\IMG\left_2022_05_05_12_25_29_082.jpg,D:\IMG\right_2022_05_05_12_25_29_082.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_29_150.jpg,D:\IMG\left_2022_05_05_12_25_29_150.jpg,D:\IMG\right_2022_05_05_12_25_29_150.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_29_219.jpg,D:\IMG\left_2022_05_05_12_25_29_219.jpg,D:\IMG\right_2022_05_05_12_25_29_219.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_29_291.jpg,D:\IMG\left_2022_05_05_12_25_29_291.jpg,D:\IMG\right_2022_05_05_12_25_29_291.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_29_360.jpg,D:\IMG\left_2022_05_05_12_25_29_360.jpg,D:\IMG\right_2022_05_05_12_25_29_360.jpg,0,1,0,30.19028
D:\IMG\center_2022_05_05_12_25_29_429.jpg,D:\IMG\left_2022_05_05_12_25_29_429.jpg,D:\IMG\right_2022_05_05_12_25_29_429.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_29_498.jpg,D:\IMG\left_2022_05_05_12_25_29_498.jpg,D:\IMG\right_2022_05_05_12_25_29_498.jpg,0,1,0,30.19032
D:\IMG\center_2022_05_05_12_25_29_565.jpg,D:\IMG\left_2022_05_05_12_25_29_565.jpg,D:\IMG\right_2022_05_05_12_25_29_565.jpg,0,1,0,30.19029
D:\IMG\center_2022_05_05_12_25_29_635.jpg,D:\IMG\left_2022_05_05_12_25_29_635.jpg,D:\IMG\right_2022_05_05_12_25_29_635.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_29_705.jpg,D:\IMG\left_2022_05_05_12_25_29_705.jpg,D:\IMG\right_2022_05_05_12_25_29_705.jpg,0,1,0,30.19031
D:\IMG\center_2022_05_05_12_25_29_774.jpg,D:\IMG\left_2022_05_05_12_25_29_774.jpg,D:\IMG\right_2022_05_05_12_25_29_774.jpg,0,1,0,30.1903
D:\IMG\center_2022_05_05_12_25_29_845.jpg,D:\IMG\left_2022_05_05_12_25_29_845.jpg,D:\IMG\right_2022_05_05_12_25_29_845.jpg,-0.1,1,0,30.18766
D:\IMG\center_2022_05_05_12_25_29_912.jpg,D:\IMG\left_2022_05_05_12_25_29_912.jpg,D:\IMG\right_2022_05_05_12_25_29_912.jpg,-0.3,1,0,30.16928
D:\IMG\center_2022_05_05_12_25_29_981.jpg,D:\IMG\left_2022_05_05_12_25_29_981.jpg,D:\IMG\right_2022_05_05_12_25_29_981.jpg,0,1,0,30.18113
D:\IMG\center_2022_05_05_12_25_30_052.jpg,D:\IMG\left_2022_05_05_12_25_30_052.jpg,D:\IMG\right_2022_05_05_12_25_30_052.jpg,0,1,0,30.18918
D:\IMG\center_2022_05_05_12_25_30_120.jpg,D:\IMG\left_2022_05_05_12_25_30_120.jpg,D:\IMG\right_2022_05_05_12_25_30_120.jpg,0,1,0,30.19001
D:\IMG\center_2022_05_05_12_25_30_192.jpg,D:\IMG\left_2022_05_05_12_25_30_192.jpg,D:\IMG\right_2022_05_05_12_25_30_192.jpg,0,1,0,30.11561
D:\IMG\center_2022_05_05_12_25_30_261.jpg,D:\IMG\left_2022_05_05_12_25_30_261.jpg,D:\IMG\right_2022_05_05_12_25_30_261.jpg,0,1,0,30.2087
D:\IMG\center_2022_05_05_12_25_30_330.jpg,D:\IMG\left_2022_05_05_12_25_30_330.jpg,D:\IMG\right_2022_05_05_12_25_30_330.jpg,0,1,0,30.19007
D:\IMG\center_2022_05_05_12_25_30_396.jpg,D:\IMG\left_2022_05_05_12_25_30_396.jpg,D:\IMG\right_2022_05_05_12_25_30_396.jpg,0,1,0,30.14586
D:\IMG\center_2022_05_05_12_25_30_464.jpg,D:\IMG\left_2022_05_05_12_25_30_464.jpg,D:\IMG\right_2022_05_05_12_25_30_464.jpg,0,1,0,30.18937
D:\IMG\center_2022_05_05_12_25_30_533.jpg,D:\IMG\left_2022_05_05_12_25_30_533.jpg,D:\IMG\right_2022_05_05_12_25_30_533.jpg,0,1,0,30.18915
D:\IMG\center_2022_05_05_12_25_30_605.jpg,D:\IMG\left_2022_05_05_12_25_30_605.jpg,D:\IMG\right_2022_05_05_12_25_30_605.jpg,0,1,0,30.18939
D:\IMG\center_2022_05_05_12_25_30_677.jpg,D:\IMG\left_2022_05_05_12_25_30_677.jpg,D:\IMG\right_2022_05_05_12_25_30_677.jpg,0,1,0,30.18966
D:\IMG\center_2022_05_05_12_25_30_751.jpg,D:\IMG\left_2022_05_05_12_25_30_751.jpg,D:\IMG\right_2022_05_05_12_25_30_751.jpg,-0.1,1,0,30.18723
D:\IMG\center_2022_05_05_12_25_30_822.jpg,D:\IMG\left_2022_05_05_12_25_30_822.jpg,D:\IMG\right_2022_05_05_12_25_30_822.jpg,-0.25,1,0,30.17447
D:\IMG\center_2022_05_05_12_25_30_896.jpg,D:\IMG\left_2022_05_05_12_25_30_896.jpg,D:\IMG\right_2022_05_05_12_25_30_896.jpg,0,1,0,30.18964
D:\IMG\center_2022_05_05_12_25_30_967.jpg,D:\IMG\left_2022_05_05_12_25_30_967.jpg,D:\IMG\right_2022_05_05_12_25_30_967.jpg,0,1,0,30.1895
D:\IMG\center_2022_05_05_12_25_31_034.jpg,D:\IMG\left_2022_05_05_12_25_31_034.jpg,D:\IMG\right_2022_05_05_12_25_31_034.jpg,0,1,0,30.18981
D:\IMG\center_2022_05_05_12_25_31_103.jpg,D:\IMG\left_2022_05_05_12_25_31_103.jpg,D:\IMG\right_2022_05_05_12_25_31_103.jpg,0,1,0,30.18992
D:\IMG\center_2022_05_05_12_25_31_173.jpg,D:\IMG\left_2022_05_05_12_25_31_173.jpg,D:\IMG\right_2022_05_05_12_25_31_173.jpg,0,1,0,30.18996
D:\IMG\center_2022_05_05_12_25_31_247.jpg,D:\IMG\left_2022_05_05_12_25_31_247.jpg,D:\IMG\right_2022_05_05_12_25_31_247.jpg,0,1,0,30.18997
